,tweet_id,created_at,user,location,text
3556,'1334294942659670016,12/3/2020 0:34,Redbaiternz,Unknown,Size of govt in socialist New Zealand. (Now you know why Labour wins elections. Look at the head start they have in… https://t.co/cYRngGXtXf
3557,'1334294934669713408,12/3/2020 0:34,peterent,USA,@benstracy When will the @GOP stand up for America? My guess after @ossoff and @ReverendWarnock have won their elec… https://t.co/Q5t2jhhU5R
3558,'1334294921881280513,12/3/2020 0:34,Robgarren1,USA,@TheMarxMachine @AliMortell Write a list of the positive and negative connotations for both “Defund the Police” and… https://t.co/DlB4MhwSKC
3559,'1334294920874483712,12/3/2020 0:34,ZombiePiano,Unknown,@JamesRider3 @Jaisans @ClimatePatriot @Andrewemcameron @craigthomler @Jamz129 @IngersolRobert @OscarsWild1… https://t.co/dkkZmAaxYK
3560,'1334294913236705281,12/3/2020 0:34,twnhl,Unknown,@realDonaldTrump Mr. Trump!The U.S. media have joined forces in denying free democratic society by covering up rigg… https://t.co/hHX8RRLVyl
3561,'1334294907750658049,12/3/2020 0:34,squashzilla,Unknown,@TomiLahren #perfect. Allies of President Donald Trump's efforts to overturn the election urged Republicans in Geor… https://t.co/TplAizGvoT
3562,'1334294894131752963,12/3/2020 0:34,magid1969,USA,"Georgia sees Hollywood figures posing as Republicans, mockingly urging conservatives not to vote
GOP Sens. Perdue a… https://t.co/sHteY2OqO7"
3563,'1334294890050686978,12/3/2020 0:34,socioEqualiser,USA,"@juanlmez5349 you are aware that many ""moderate"" politicians who lost their elections started lashing out at progre… https://t.co/XmikYTgDYI"
3564,'1334294888184225792,12/3/2020 0:34,MJSEIDE,USA,"🍑Pass it on to Georgians🍑

🗓Deadline to #RegisterToVote is DECEMBER 7th⏩https://t.co/3rq23iNyDE…
🗣Contact County Re… https://t.co/27XFglOtrN"
3565,'1334294878964961281,12/3/2020 0:34,JamesOfAus,USA,Michigan Montage: elections observers at TCF testify on the massive Democrat fraud https://t.co/TEnxhmSRTS via @YouTube
3566,'1334294873034252288,12/3/2020 0:34,cantcu,USA,@JohnCornyn Elections have consequences. You don't dictate what Biden does.
3567,'1334294871620812801,12/3/2020 0:34,maureenxlois,USA,"considering how the majority of voters base their votes on the candidate's popularity, this is scary 🙃

please get… https://t.co/NPIgahWQh8"
3568,'1334294865769795586,12/3/2020 0:34,KAYLEEBURRIS,USA,Trump Inevitably Flips Out at Georgia Elections Official Who Begged Him to Stop Threats to Workers… https://t.co/EMVBQsUTjQ
3569,'1334294857775542274,12/3/2020 0:34,GersonBorrero,Unknown,Soon @NY1⁩ for our #PoliticsPanel w ⁦@errollouis⁩ joining us is ⁦@Dr_CMGreer⁩. Will be discussing ⁦@RayForMayor⁩ wh… https://t.co/AYzVvNdR5N
3570,'1334294857041506306,12/3/2020 0:34,brett7three,USA,"@sqirlgirly @Concealcarrygrl I have experience with elections. See the thread included here. 

Do you think that ba… https://t.co/mz6QINtbbi"
3571,'1334294852419272704,12/3/2020 0:34,BrackerLew,Unknown,"@Usatorz1 The elections are honest!  It is Trump who is dishonest.

#DonaldJTrump"
3572,'1334294850422910977,12/3/2020 0:34,eugene_kach1,USA,"@JuliaDavisNews And now as Supreme Court of Justice blocked voting in Penselvania, precident (reason) is valid to i… https://t.co/M3RgUNrLfY"
3573,'1334294824887914502,12/3/2020 0:34,dbistola,Unknown,@ClistonBrown @reesetheone1 getting smacked down in the polls doesn’t help with a myth circulating that politicians… https://t.co/rfzacnskmB
3574,'1334294818936254465,12/3/2020 0:34,togainknowledge,Unknown,@GREHG12 @jAmesfrank234 @Douglas05185973 @alexsalvinews @OANN You are presuming that a vote cast by someone has to… https://t.co/cHHmjA9wT2
3575,'1334294818093195271,12/3/2020 0:34,ZackFinkNews,USA,".@RayForMayor tells @errollouis that he has been focused on local issues since he has been in New York, despite not… https://t.co/VyEWUyCnRj"
3576,'1334294817791209476,12/3/2020 0:34,JanisSaxon2,Unknown,"For those wanting an update on recall of @ JoeCarolloNow, attorney’s asked Court today to hold @ CityofMiami in con… https://t.co/j1CjZxWzFk"
3577,'1334294816092540928,12/3/2020 0:34,Michigannurse,USA,@AprilDRyan It’s an unfortunate phrase that I believe was intended to convey reform the police. I think it cost a l… https://t.co/uAzkJ6H1kn
3578,'1334294813982793729,12/3/2020 0:34,sarahbloomquist,USA,"AZ certified:  Democratic Sec. of State Katie Hobbs, along with GOP Gov. Doug Ducey and Republican Attorney General… https://t.co/yNxhnIezeh"
3579,'1334294797582913537,12/3/2020 0:34,PevvedCanadian,Unknown,"Viva Frei - Bill Bar CONTRADICTS Trump on 2020 Elections? Viva Frei Vlawg
https://t.co/7RMVSQSq58"
3580,'1334294794143739904,12/3/2020 0:34,PaleoHeretic,USA,@KurtSchlichter GA is already lost at this point. Best bet from our standpoint is to have Loeffler and Perdue lose… https://t.co/JuYEFwMXEz
3581,'1334294774300483586,12/3/2020 0:33,Stirringpot2017,Unknown,"@NewsHour This is a ""Sterling"" example of blind allegiance to the GOP cult that defies logical thinking. He continu… https://t.co/yj6RgSDbhz"
3582,'1334294770961694720,12/3/2020 0:33,robbeerob,USA,'They have not earned your vote': Trump allies urge Georgia Republicans to sit out Senate runoffs… https://t.co/KfxQkXveQl
3583,'1334294759565905921,12/3/2020 0:33,CarolWalshReal1,USA,@chaoticsequence @fran_chambers Well you can believe that and keep losing more elections outside of the blue bubble… https://t.co/64HMV8FN5i
3584,'1334294745133277188,12/3/2020 0:33,KevinBMelvin,USA,Disputed by every corrupt liberal who isn’t interested in fair and fraud proof elections. https://t.co/rCE9zavYZX
3585,'1334294744088924160,12/3/2020 0:33,MJSEIDE,USA,"🍑Pass it on to Georgians🍑

🗓Deadline to #RegisterToVote is DECEMBER 7th⏩https://t.co/3rq23iNyDE…
🗣Contact County Re… https://t.co/tcAsBbL3VQ"
3586,'1334294737776500736,12/3/2020 0:33,Earthling_55,Unknown,"Thank you. So how does he keep getting away with cheating at elections to stay in Senate?
#SenateTermLimits NOW! https://t.co/xe0stVNLmm"
3587,'1334294735930929153,12/3/2020 0:33,rfoxfire,USA,"The Presidential Campaign Year of Joe Biden - The New York ...
https://t.co/oUjtJDRtlh
Mr. Biden was born in Scrant… https://t.co/EjE4gAGIWW"
3588,'1334294727894552577,12/3/2020 0:33,SaraJan70961851,Unknown,@newsmax @laurenboebert What about Colorado voter fraud? What is happening with that @laurenboebert? It doesn't fee… https://t.co/7wsgzIZetT
3589,'1334294717639450626,12/3/2020 0:33,bassdr123,Unknown,Big tech writing software that steals elections and not just the US. CIA been doing this for years in other countri… https://t.co/rxOxAcQhzc
3590,'1334294709431382017,12/3/2020 0:33,Me264qElegy,Unknown,"@MSNBC @SykesCharlie REPUBLICANS, DEMOCRATS &amp; INDEPENDENTS VOTED TRUMP OUT! THERE IS ELECTION INTEGRITY!! THE ELECT… https://t.co/0loi9u1ieY"
3591,'1334294708273614849,12/3/2020 0:33,HonkerTheSkunk,Other,"Yeah, he only won two elections, including re-election amid a crap economy. https://t.co/J8SdYC2Ywu"
3592,'1334294698735923204,12/3/2020 0:33,AdamSixties,USA,Thanks Sidney! https://t.co/u8IzSayOd8
3593,'1334294693392375808,12/3/2020 0:33,CharlesHustle2,USA,"@RudyGiuliani If elections can be stolen in plain sight America, as we have known her and loved her, is done."
3594,'1334294669111349249,12/3/2020 0:33,AnisKudu,Unknown,Find your susegad https://t.co/leKL6oHbl6 https://t.co/N9uk5szJaK
3595,'1334294668733923329,12/3/2020 0:33,nasik_kin,Unknown,Find your susegad https://t.co/n7Xtg64xsu https://t.co/RiZz32KeJY
3596,'1334294649461121025,12/3/2020 0:33,PtarmiganRidge,USA,@JoshJoh53543146 @jrpsaki @McFaul @HillaryClinton @JoeBiden When's America going to keep its own goddamn nose out o… https://t.co/R5VG62PHjd
3597,'1334294635607429121,12/3/2020 0:33,HaroldFoley12,USA,Student Nurses and Midwives might be some of the most caring and compassionate people in our society BUT they are n… https://t.co/oMYblKHmC5
3598,'1334294628095365120,12/3/2020 0:33,kampeas,USA,“You have got to get them to remember that their oath to the Constitution sometimes requires being criticized. Some… https://t.co/zC2jkgVt3N
3599,'1334294616988905473,12/3/2020 0:33,Me264qElegy,Unknown,"@KurtSchlichter REPUBLICANS, DEMOCRATS &amp; INDEPENDENTS VOTED TRUMP OUT! THERE IS ELECTION INTEGRITY!! THE ELECTION I… https://t.co/psrnk4M6nB"
3600,'1334294613411192833,12/3/2020 0:33,karrieporter,USA,"I spoke with @monster_holmes on @610CKTB about the rezoning the GM Lands, environmental testing by the MOECP, our n… https://t.co/S9epNCyuEC"
3601,'1334294612257558528,12/3/2020 0:33,zbkQXpfSKhyyOmw,Unknown,"Korea's 415 elections are held by China, the server is the Chinese vote, the phantom ballot, the counting is the Ch… https://t.co/jgmLlLmKZV"
3602,'1334294607237181447,12/3/2020 0:33,BaltMediaBlog,USA,My favorite part of 2020 is watching the Republican Party trying to interfere in our elections when we all thought it was going to be Russia
3603,'1334294572118257672,12/3/2020 0:33,ODonnell17Lola,USA,"@SenRonJohnson needs to keep his trap shut, given the FACT that both he &amp; Walker have stolen multiple elections. Th… https://t.co/5aG0hIFU9k"
3604,'1334294550018318336,12/3/2020 0:33,CaraTesoraMia,USA,@DavidCornDC @eaglewarrior427 His supporters have answered the question 3 weeks ago and I quote”dems rigged electio… https://t.co/QX49O72b2p
3605,'1334294548370092032,12/3/2020 0:33,Mike_MAGA_Trump,USA,"1- ""This is not just about my campaign, although it has a lot to do with who's going to be your next president. Thi… https://t.co/V2xX3kjgNw"
3606,'1334294540937613312,12/3/2020 0:33,markrobt,USA,"Another excellent piece, as always. Actually, I don't think it's so weird. It's clear that  progressives' influence… https://t.co/b0flIxsL9T"
3607,'1334294540342108160,12/3/2020 0:33,bonimansi,Unknown,"@realDonaldTrump You cant accept that you stole the elections in 2016 and no one disputed it. Now you lost, by the… https://t.co/riHRcaH5Sj"
3608,'1334294507437875201,12/3/2020 0:32,AllAmericanMaIe,USA,"@LukeAHopkins @stillgray Mike Lee just bent over for Shumer today with a big VISA giveaway.

How is Gov Kemp &amp; his… https://t.co/AhFfYg8uGQ"
3609,'1334294507286827011,12/3/2020 0:32,Dana3128351473,USA,#Trump2020   #Elections2020  #BidenHarris2020 dictators are easy to spot : for them democraty is acceptable and rel… https://t.co/UCHbGXfQH5
3610,'1334294499703590912,12/3/2020 0:32,OPCGhost,USA,The two Georgia Senators have zero say in how the State conducts elections but MAGA will find a way to blame them a… https://t.co/Jt8NdF6aRq
3611,'1334294499342905349,12/3/2020 0:32,SocialistVoice,Other,"Former Donald Trump lawyer leads Georgia rally and calls on Republicans to boycott runoff elections

Rally attendee… https://t.co/NIv9m4CwGO"
3612,'1334294499321909248,12/3/2020 0:32,Me264qElegy,Unknown,"@EpochTimes REPUBLICANS, DEMOCRATS &amp; INDEPENDENTS VOTED TRUMP OUT! THERE IS ELECTION INTEGRITY!! THE ELECTION IS OV… https://t.co/In5g1CfwMY"
3613,'1334294495614087170,12/3/2020 0:32,fstop414,USA,"@frans_minnaar @nytimes if republicans have their way, there will soon be no more US voters...elections are a fraud… https://t.co/7eQKJ8xcBg"
3614,'1334294485937872896,12/3/2020 0:32,PleiadianStars1,USA,"Oh dear God! This is freakin' BRILLIANT!!! 🤣🤣🤣🤣
I can win elections with my crystals
Master Astral Projection with… https://t.co/U2ALr8i8Hv"
3615,'1334294462491750401,12/3/2020 0:32,BrianVBruce,Unknown,"@1longsavasana @Stonekettle He only knows how to *win* elections, and that’s only half the story."
3616,'1334294461287981058,12/3/2020 0:32,MaggieGDBriggs,USA,@BretBaier Be honest. How do you “balance” blatant lies &amp; misinformation regarding the elections? If it’s delusiona… https://t.co/4OTJbfVjJ5
3617,'1334294445664059392,12/3/2020 0:32,DemocratFactual,Unknown,@Chet53720652 @itsJeffTiedrich @realDonaldTrump Your post reminds me of the very day after Obama won both his elect… https://t.co/zvwlxqK9cZ
3618,'1334294430967353346,12/3/2020 0:32,7houndog,USA,"@Dvcantre11 @Dave_Boucher1 the is ppl making claims w/ no basis in fact.the r delusional, biased, &amp;/or don’t unders… https://t.co/j2Bm9IqaSq"
3619,'1334294424143196163,12/3/2020 0:32,maiainmi,USA,@jenelaina It's not in their interest to get basic sh-t right. The more disinformation they spew about the election… https://t.co/Mv5gDhMX4h
3620,'1334294412231385089,12/3/2020 0:32,GovtBill,Unknown,@chiIIum Mr Grogan should request a hand recount. Election commission had recently purchased some newer voting mach… https://t.co/dPSbAMAXZB
3621,'1334294399069675521,12/3/2020 0:32,jbaby56,USA,"Trump is mad at Twitter for fact-checking his tweets, but his move is certain to backfire. Two Senate runoff electi… https://t.co/fTgrmWnHMp"
3622,'1334294382367870976,12/3/2020 0:32,ontheislandC,USA,@NewaHailu @GrooveSDC @Shaiasurpise @briebriejoy @IlhanMN So Obama won both of his presidential elections. If you a… https://t.co/4z2VfM5w7C
3623,'1334294380040085506,12/3/2020 0:32,AllAmericanMaIe,USA,"@LandThatILove87 @KamVTV @KurtSchlichter Mike Lee just bent over for Shumer today with a big VISA giveaway.

How is… https://t.co/xFZez49lJG"
3624,'1334294370854588418,12/3/2020 0:32,JMcCabeFL,Unknown,"trump, Let's get something straight. My country, The United States of America, does not do ""rigged"" elections, you… https://t.co/Kyh4k2E5Ad"
3625,'1334294358548303872,12/3/2020 0:32,JuryDUTY8,Unknown,@EnuffSaidBihhh @cabarkk @atrupar Dominion is out in California to and has been for many elections Maybe that has s… https://t.co/w8wUSm8ttp
3626,'1334294351854399488,12/3/2020 0:32,AtlantoCeltica,Unknown,@peterdaou So who did you vote for in the recent elections?
3627,'1334294347127414784,12/3/2020 0:32,Bob40161800,Unknown,@newsmax @DickMorrisTweet Nope!  The GOP has made their bed in defiance of supporting Trump and fair elections.  WE ARE DONE with the GOP.
3628,'1334294330916352000,12/3/2020 0:32,buckleylad88,USA,@1922_Committee best cancel elections https://t.co/tNNdAQKsC8
3629,'1334294324855463936,12/3/2020 0:32,HawaiiDelilah,USA,"Increasingly detached from reality, Trump stood before a WH lectern &amp; delivered a 46 minute diatribe against electi… https://t.co/NjNRihHc6K"
3630,'1334294319231078404,12/3/2020 0:32,clorble,Unknown,"@absurdistwords also, if you’re a consulting firm or elections pro, you risk becoming persona non grata for support… https://t.co/CuAjqh8zUA"
3631,'1334294312348229632,12/3/2020 0:32,AllAmericanMaIe,USA,"@attaboy365 @KamVTV @KurtSchlichter Mike Lee just bent over for Shumer today with a big VISA giveaway.

How is Gov… https://t.co/wkdFdvqk1r"
3632,'1334294297777205248,12/3/2020 0:32,Soul23My,USA,Former state Elections Director calls GOP ballot conspiracies “unfounded” - https://t.co/PXXlkeAaIk Me: Watching MI… https://t.co/jFldPNTDWL
3633,'1334294295973605377,12/3/2020 0:32,chikyruiz321,USA,@chipfranklin @ReallyAmerican1 They are waiting to see if Trump steals the elections
3634,'1334294289178906624,12/3/2020 0:32,heretobeattrump,USA,"@dstiddypop43 Win elections, fair and square."
3635,'1334294287996084224,12/3/2020 0:32,ChangeA52934344,Unknown,@RBReich Let’s start defunding the ones in your backyard &amp; you let me know how that works for you. People like you… https://t.co/61Q0iZfzAv
3636,'1334294287320821761,12/3/2020 0:32,ZiadMajali,Other,"@realDonaldTrump But your Excellency, you are the one who declared victory not just before counting process finishe… https://t.co/pqb3UCurEU"
3637,'1334294284032299008,12/3/2020 0:32,Ananthaforu,Other,"Even after a month of elections an declaration of results, the campaign is still on. Way to go America 🤠… https://t.co/r2dRWSW5KC"
3638,'1334294282455355393,12/3/2020 0:32,Me264qElegy,Unknown,"@SecretsBedard @RepMoBrooks REPUBLICANS, DEMOCRATS &amp; INDEPENDENTS VOTED TRUMP OUT! THERE IS ELECTION INTEGRITY!! TH… https://t.co/etRTUHNd0f"
3639,'1334294260615680001,12/3/2020 0:31,JavierGoya7,USA,@WVmotoguy I am not sure the populace at large realizes the implications of faithless US elections.
3640,'1334294253023981570,12/3/2020 0:31,MichaelHargrov1,USA,"Obama and Biden have won 3 Presidential Elections and garnered over 230 million but by all means, listen to those w… https://t.co/Ra8kAIXq4Q"
3641,'1334294233679708160,12/3/2020 0:31,ScottJo83181637,Unknown,@jpanzer @jenjenkra I'm really serious that @harrisonjaime @AmyMcGrathKY and @SaraGideon need to start making as mu… https://t.co/zFin9vhT5e
3642,'1334294202801401858,12/3/2020 0:31,KeithWasNotHere,USA,"False

They  checked 100 duplicate ballots (copies are made when the machine can't read them)

It was 2 not 3. Sinc… https://t.co/18KdfMnfJp"
3643,'1334294201480192000,12/3/2020 0:31,Norensis,USA,To achieve election integrity in future elections some of the officer’s and offenders that committed election and v… https://t.co/SV2yQuDsoi
3644,'1334294187597066240,12/3/2020 0:31,Me264qElegy,Unknown,"@pagunlobbyist @GovernorTomWolf REPUBLICANS, DEMOCRATS &amp; INDEPENDENTS VOTED TRUMP OUT! THERE IS ELECTION INTEGRITY!… https://t.co/aKUA7Aoe19"
3645,'1334294186892406787,12/3/2020 0:31,Puck6T9,USA,"@666777Forever @EmeraldRobinson @SidneyPowell1 @LLinWood Even after doing a audit &amp; hand count, how much f**king cl… https://t.co/1TTmGzYIdV"
3646,'1334294174577909760,12/3/2020 0:31,BBGAfrica,Unknown,Former Ghanaian President John Mahama said he’ll spend $10 billion on infrastructure over five years if he defeats… https://t.co/cF0B4DiRwz
3647,'1334294170836545548,12/3/2020 0:31,phoeniciaelias,Other,Absurdity Of Any Presidential Or parliamentary elections While Hezbollah Is still Occupying Lebanon/Elias Bejjani/D… https://t.co/lI9DiHUO1Z
3648,'1334294168957382658,12/3/2020 0:31,lincolnslibert1,USA,@gochoseattle @1Quetzalcoatl1 @ChristalKeel @jaketapper That there were claims of fraud in both elections.  Obvious… https://t.co/WnKYgOP2Du
3649,'1334294125668048898,12/3/2020 0:31,mattprieb,Unknown,@charliekirk11 When will the mainstream news media start doing their job and report the fraud we call elections.
3650,'1334294120618143748,12/3/2020 0:31,Me264qElegy,Unknown,"@GovernorTomWolf REPUBLICANS, DEMOCRATS &amp; INDEPENDENTS VOTED TRUMP OUT! THERE IS ELECTION INTEGRITY!! THE ELECTION… https://t.co/cV48fArgtK"
3651,'1334294109075410945,12/3/2020 0:31,Megawatts55,USA,Calls for martial law and US military oversight of new presidential election draws criticism https://t.co/ZrxAcFPLHe
3652,'1334294102167465988,12/3/2020 0:31,Rayhiros,Other,"They want a new civil war, only then Trump can call out martial law and end elections. That is why they go after ev… https://t.co/qDd8g0NTq7"
3653,'1334294100011585539,12/3/2020 0:31,dallavise,Unknown,"@KurtSchlichter If the senators wanted votes, they'd come out, not really for Trump, but for fair elections.   They… https://t.co/uVpSMWYutw"
3654,'1334294072568246280,12/3/2020 0:31,michaelmiraflor,USA,"@herrmanndigital Value comes back to / is realized by the consumer on Spotify. 

Also, foreign governments don’t tr… https://t.co/nSQ4u9V6zW"
3655,'1334294072324927488,12/3/2020 0:31,pagunlobbyist,USA,@GovernorTomWolf It's time for a Governor who puts aside partisan politics and is committed to ensuring the integrity of our elections.
3656,'1334294066486517760,12/3/2020 0:31,RegulatorS1a,Other,"We can not and will never call President, someone who has stolen the 2020 elections, Every lie will be revealed. An… https://t.co/rGrJHAerXp"
3657,'1334294058018238465,12/3/2020 0:31,5TOH,Unknown,@JoeBiden Those who receive money from the devil and participate in fraudulent elections are abandoned by God and d… https://t.co/TdX77TIbhS
3658,'1334294057649057792,12/3/2020 0:31,divianb,USA,Trump's grievances feed menacing undertow after the election https://t.co/EJqCgsDrco
3659,'1334294053266010112,12/3/2020 0:31,joelasievert,USA,@marichal @SarahAnzia @AnnualReviews There’s some work on school board elections and nationalization https://t.co/c6rIQo57AS
3660,'1334294023490584576,12/3/2020 0:30,vanya42st,Other,"@sbg1 Yes, Republicans, please don’t vote in the Georgia runoff elections. Please."
3661,'1334294012337946624,12/3/2020 0:30,liquidlaugh,USA,"We Caught Them All
WHY ARE WE PAYING DURHAM?
WHY ARE WE PAYING BARR?
TRAITORS, SPIES, LIARS, THIEVES, CHEATERS, PED… https://t.co/UI3v7pgZB2"
3662,'1334294007082528770,12/3/2020 0:30,LBcrats,Unknown,@CoriBush Please help! Our biggest progressive leaders aren’t explicitly telling supporters to run for office down-… https://t.co/BwvcgO721b
3663,'1334294004322758656,12/3/2020 0:30,antigravitymag,USA,"So sure, why not let loose a new breed of DHS citizen-cops on our city’s top destination for plague-bearing bachelo… https://t.co/yW7MIOfzo6"
3664,'1334293995166474242,12/3/2020 0:30,peaceadvocate16,Unknown,@rickfenner @nytimes Corrupted lower courts and did not even gave the oppurtunity to present evidence. The 10 Peopl… https://t.co/DZhSgqIaRG
3665,'1334293988128542721,12/3/2020 0:30,MafaldaVnzl,USA,"@KurtSchlichter @Cernovich It is stupid, put all they have to do to avoid it is secure the vote and the integrity of the elections."
3666,'1334293974895501314,12/3/2020 0:30,JClickbaited,USA,Brazil's Bolsonaro suffers wave of defeats in mayoral races https://t.co/aavIigqYFJ
3667,'1334293970365636617,12/3/2020 0:30,MJSEIDE,USA,"🍑Pass it on to Georgians🍑

🗓Deadline to #RegisterToVote is DECEMBER 7th⏩https://t.co/3rq23iNyDE…
🗣Contact County Re… https://t.co/gOmbE5YlKr"
3668,'1334293952774758400,12/3/2020 0:30,TankBag,USA,"Bitd I worked in radio and read the AP as it came right off the wire, but I never read anything like this.  https://t.co/7upsIlBE7u"
3669,'1334293949352206338,12/3/2020 0:30,RodgerVarley,Unknown,"Rep. Mo Brooks plans to challenge Electoral College vote on Jan. 6, report | Just The News https://t.co/95s54lOzOe"
3670,'1334293941445926913,12/3/2020 0:30,Me264qElegy,Unknown,"@ladydeath413 @PennLive @PAGOP @realDonaldTrump REPUBLICANS, DEMOCRATS &amp; INDEPENDENTS VOTED TRUMP OUT! THERE IS ELE… https://t.co/chThyNXlPl"
3671,'1334293938270834694,12/3/2020 0:30,DLT649,USA,"@ReinSouls @WelfareStateFan Ah, that's why. I was distracted by college in '12 and elections in '17 so I wasn't paying attention."
3672,'1334293933631926272,12/3/2020 0:30,Imwithherb,Unknown,@ProjectLincoln Anyone think Trump will talk about anyone but himself and rage about all that fraud out there in th… https://t.co/WhbHmUOZ8N
3673,'1334293908205998085,12/3/2020 0:30,NinjaNewfieCA,Unknown,"@ChuckGrassley Hey chuck... elections have consequences bud.

Signed, reasonable people who have had to listen to y… https://t.co/vXiEo0Laz8"
3674,'1334293905840500737,12/3/2020 0:30,art2u2,USA,'They have not earned your vote': Trump allies urge Georgia Republicans to sit out Senate runoffs - USA TODAY… https://t.co/PyLqHM0jRS
3675,'1334293884738957316,12/3/2020 0:30,MJSEIDE,USA,"🍑Pass it on to Georgians🍑

🗓Deadline to #RegisterToVote is DECEMBER 7th⏩https://t.co/3rq23iNyDE…
🗣Contact County Re… https://t.co/cZoAIcQeWl"
3676,'1334293883715465223,12/3/2020 0:30,Ronhill1999Hill,USA,"If President Trump resorts to drastic measures to ensure free and fair elections, I will support him.

Whatever he… https://t.co/WigFLo3XW5"
3677,'1334293878271168513,12/3/2020 0:30,kurtricketts,USA,"@jaywalt20860508 @GovInslee Also, why do you hate free and fair elections so much that you would encourage filing d… https://t.co/bbvX4EXTia"
3678,'1334293877319036928,12/3/2020 0:30,ZAQSNews,USA,Israeli parliament takes step toward elections https://t.co/Mv7YspRHVb
3679,'1334293875310145536,12/3/2020 0:30,galinab77,USA,"@realDonaldTrump  Mr. President, Millions are still praying for you from USA and around the world.  Blessings!

202… https://t.co/NLqQAperf2"
3680,'1334293866355118082,12/3/2020 0:30,simX,USA,"@ParkerMolloy @marczak Almost all corporations which make voting systems are super corrupt, and have no intention o… https://t.co/rx5z0ONKvj"
3681,'1334293856129585152,12/3/2020 0:30,PPMBARCA,Unknown,@FI_CFC @AmaiMask10 @FabrizioRomano The reason why is that Barça are in the process of getting a new board in charg… https://t.co/2T8MA3NF0H
3682,'1334293848793616385,12/3/2020 0:30,mrjohnbauer,USA,"@karhifer @PatrickGman @BradEssex @EWErickson Faith and security do not mesh well, in fact, at all.  Quelling the v… https://t.co/HiMJupNZrJ"
3683,'1334293840820379648,12/3/2020 0:30,TommyPrather4,Unknown,@KLoeffler Either you start to support POTUS or your chances of making it to the senate are 0 We will never support… https://t.co/BZSRgqfXxY
3684,'1334293838806990849,12/3/2020 0:30,SilverBullets33,USA,"@ChuckGrassley Your stance is noted! Elections have consequences, except for those who are paid to fold. I bet your… https://t.co/Wfi5OeDLkV"
3685,'1334293829462188032,12/3/2020 0:30,kathleenlessma3,USA,@HerschelWalker @CauseofourJoy Their goal for America is a Marxist/communist government. The could care less how th… https://t.co/YSNx2ggWGs
3686,'1334293828900044800,12/3/2020 0:30,stephenrodrick,Unknown,"Trump is going to lose by 7 million votes in the final count.
https://t.co/agi50V7KOx"
3687,'1334293826358419456,12/3/2020 0:30,country_gigi,USA,Repub Sec of State Paul Pate sent ballot request forms to every registered voter in the state&amp;extended the voting p… https://t.co/o8kIuahogY
3688,'1334293814291406850,12/3/2020 0:30,Me264qElegy,Unknown,"@PennLive REPUBLICANS, DEMOCRATS &amp; INDEPENDENTS VOTED TRUMP OUT! THERE IS ELECTION INTEGRITY!! THE ELECTION IS OVER… https://t.co/gl92OinyB1"
3689,'1334293813917962243,12/3/2020 0:30,OkunRadio,USA,Tired of fake prophets prophesying lies. Must you speak? Especially Naija Pastors. “God said Trump will win US elec… https://t.co/H65N9Jg5Ew
3690,'1334293812341043200,12/3/2020 0:30,CASH_072309,USA,"I elect this woman to oversee ALL elections!! TRUTH, Democrat boy just became her bitchboy!!!❤️🙏🏻🇺🇸 https://t.co/hwGdYWQ1nd"
3691,'1334293803449114624,12/3/2020 0:30,WVmotoguy,Unknown,"@JavierGoya7 There will be no shot, all elections going forward will be stolen by the left.
We are now a banana republic."
3692,'1334293797728116737,12/3/2020 0:30,TheGraviter,USA,@GovernorTomWolf We deserve fair elections. No mass mail in voting when there's no problem voting in person. Go int… https://t.co/fq0pUdgboY
3693,'1334293794230046722,12/3/2020 0:30,rottingpastry1,Unknown,"@JosephJosephx12 @marceelias It's not even about Biden. They're suing over senate and congressional elections.

Gos… https://t.co/aTq7pYae8d"
3694,'1334293790975287298,12/3/2020 0:30,BCarniello,USA,"@JamaalBowmanNY ""Defund the police"" is a bad slogan if your goal is to win elections and so effect change. Presiden… https://t.co/c01IvTyW9t"
3695,'1334293779352678401,12/3/2020 0:30,ZaqsPolitics,USA,"WASHINGTON (AP) — Increasingly detached from reality, President Donald Trump stood before a White House lectern and… https://t.co/oVon2e2G1X"
3696,'1334293773552148482,12/3/2020 0:30,CBSThisMorning,USA,"LeBron James said this week that his voting rights organization, More Than A Vote, will get involved with the Georg… https://t.co/RgCbUMMgsM"
3697,'1334293773396766723,12/3/2020 0:30,MgaMunk,Other,Meet MGA Student Ambassador and @MGAStudents  President @SapphiraTB. While at Munk Sapphira is involved with the Po… https://t.co/MxgQqqKGif
3698,'1334293758721077249,12/3/2020 0:29,robtrevena,USA,"@realTuckFrumper Georgia Republicans boycott the Senate elections in Georgia to show support for Donald Trump. 

#NobodyLikesPerdue"
3699,'1334293750047256583,12/3/2020 0:29,AllEnglandClub,USA,To the Georgia Republican Sec of State and head of elections upset about the current climate and death threats... Y… https://t.co/MG2CxM8BUG
3700,'1334293745660026880,12/3/2020 0:29,RegulatorS1a,Other,"We can not and will never call President, someone who has stolen the 2020 elections, Every lie will be revealed. An… https://t.co/sWTTtvtObW"
3701,'1334293733852921856,12/3/2020 0:29,Edourdoo,USA,#Israel parliament takes step toward new national elections - The Associated Press https://t.co/BSC3eWnBj2 https://t.co/ze4uod7SzD
3702,'1334293713472909316,12/3/2020 0:29,Purify_toast17,Other,"Well, who better to ask about winning elections than Booker? https://t.co/TQwvf5r9qA"
